AWB,Origin,Destination,FinalLocation,Timestamp
AWB1QOOGOF/3,HUB_BUCURESTI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWB4IB8AO/1,HUB_BUCURESTI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWB0AQXN/1,HUB_BUCURESTI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWB45OORJ/1,HUB_PLOIESTI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWB45OORJ/2,HUB_PLOIESTI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWB45OORJ/3,HUB_PLOIESTI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBRUOR86/1,HUB_PLOIESTI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBRUOR86/2,HUB_PLOIESTI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBRUOR86/3,HUB_PLOIESTI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBSACP7/1,HUB_PLOIESTI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWB5XRS9F/1,HUB_CONSTANTA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWB0JL52R/1,HUB_CONSTANTA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWB4HQN3R/1,HUB_CONSTANTA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBMOQMA/1,HUB_OTOPENI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:50:53 EET 2026
AWBFZVW1L/1,HUB_PLOIESTI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:50:53 EET 2026
AWB9W8Z2M/1,HUB_PLOIESTI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:50:53 EET 2026
AWB9W8Z2M/2,HUB_PLOIESTI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:50:53 EET 2026
AWB9W8Z2M/3,HUB_PLOIESTI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:50:53 EET 2026
AWBK8MZ7/1,HUB_PLOIESTI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:50:53 EET 2026
AWBK8MZ7/2,HUB_PLOIESTI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:50:53 EET 2026
AWBK8MZ7/3,HUB_PLOIESTI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:50:53 EET 2026
AWB9T8ZX6/1,HUB_SIBIU,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBBF462S/1,HUB_SIBIU,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBBF462S/2,HUB_SIBIU,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBQL72Z/1,HUB_BRASOV,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBQL72Z/2,HUB_BRASOV,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBQL72Z/3,HUB_BRASOV,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBX7TF69/1,HUB_BRASOV,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBX7TF69/2,HUB_BRASOV,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBX7TF69/3,HUB_BRASOV,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBKHQOKMJ/1,HUB_BRASOV,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBKHQOKMJ/2,HUB_BRASOV,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBKHQOKMJ/3,HUB_BRASOV,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBV3B9F5/1,HUB_BRASOV,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBV3B9F5/2,HUB_BRASOV,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBV3B9F5/3,HUB_BRASOV,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBD4WXBS/1,HUB_BRASOV,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBKY0O7Q/1,HUB_BRASOV,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:53 EET 2026
AWBKY0O7Q/2,HUB_BRASOV,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:53 EET 2026
AWBRHEY9C/1,HUB_BRASOV,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:53 EET 2026
AWBG9JQQ/1,HUB_BRASOV,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:53 EET 2026
AWB2MBS1/1,HUB_BRASOV,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:53 EET 2026
AWBV4AHBR/1,HUB_PITESTI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:50:53 EET 2026
AWBV4AHBR/2,HUB_PITESTI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:50:53 EET 2026
AWBBWD33I/1,HUB_PITESTI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:50:53 EET 2026
AWBBWD33I/2,HUB_PITESTI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:50:53 EET 2026
AWBBWD33I/3,HUB_PITESTI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:50:53 EET 2026
AWB1MKXEL/1,HUB_SIBIU,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:50:53 EET 2026
AWB1MKXEL/2,HUB_SIBIU,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:50:53 EET 2026
AWBIE1CP/1,HUB_CLUJ,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:53 EET 2026
AWBIE1CP/2,HUB_CLUJ,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:53 EET 2026
AWBIE1CP/3,HUB_CLUJ,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:53 EET 2026
AWB9UT889/1,HUB_CLUJ,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:53 EET 2026
AWB9UT889/2,HUB_CLUJ,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:53 EET 2026
AWB9UT889/3,HUB_CLUJ,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:53 EET 2026
AWBOE4TWR/1,HUB_CLUJ,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:53 EET 2026
AWBOE4TWR/2,HUB_CLUJ,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:53 EET 2026
AWBOE4TWR/3,HUB_CLUJ,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:53 EET 2026
AWB8XPUVI/1,HUB_BACAU,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:53 EET 2026
AWBW7QTEG/1,HUB_ARAD,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 00:50:53 EET 2026
AWBW7QTEG/2,HUB_ARAD,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 00:50:53 EET 2026
AWBW7QTEG/3,HUB_ARAD,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 00:50:53 EET 2026
AWBF23HWF/1,HUB_ARAD,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 00:50:53 EET 2026
AWBF23HWF/2,HUB_ARAD,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 00:50:53 EET 2026
AWBF23HWF/3,HUB_ARAD,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 00:50:53 EET 2026
AWB8WVQZKI/1,HUB_ORADEA,HUB_ARAD,HUB_ARAD,Fri Jan 30 00:50:53 EET 2026
AWB8WVQZKI/2,HUB_ORADEA,HUB_ARAD,HUB_ARAD,Fri Jan 30 00:50:53 EET 2026
AWB8WVQZKI/3,HUB_ORADEA,HUB_ARAD,HUB_ARAD,Fri Jan 30 00:50:53 EET 2026
AWBWP2E6/1,HUB_ORADEA,HUB_ARAD,HUB_ARAD,Fri Jan 30 00:50:53 EET 2026
AWBWP2E6/2,HUB_ORADEA,HUB_ARAD,HUB_ARAD,Fri Jan 30 00:50:53 EET 2026
AWBWP2E6/3,HUB_ORADEA,HUB_ARAD,HUB_ARAD,Fri Jan 30 00:50:53 EET 2026
AWBOPR56/1,HUB_ORADEA,HUB_ARAD,HUB_ARAD,Fri Jan 30 00:50:53 EET 2026
AWBG9T13DS/1,HUB_ORADEA,HUB_ARAD,HUB_ARAD,Fri Jan 30 00:50:53 EET 2026
AWBIX9XV/1,HUB_ORADEA,HUB_ARAD,HUB_ARAD,Fri Jan 30 00:50:53 EET 2026
AWBIX9XV/2,HUB_ORADEA,HUB_ARAD,HUB_ARAD,Fri Jan 30 00:50:53 EET 2026
AWBIX9XV/3,HUB_ORADEA,HUB_ARAD,HUB_ARAD,Fri Jan 30 00:50:53 EET 2026
AWB6B0L9/1,HUB_ORADEA,HUB_ARAD,HUB_ARAD,Fri Jan 30 00:50:53 EET 2026
AWBGP6TAM/1,HUB_ORADEA,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 00:50:53 EET 2026
AWBGP6TAM/2,HUB_ORADEA,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 00:50:53 EET 2026
AWBGP6TAM/3,HUB_ORADEA,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 00:50:53 EET 2026
AWBV5OOEO/1,HUB_ORADEA,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 00:50:53 EET 2026
AWB4MUROE/1,HUB_ORADEA,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 00:50:53 EET 2026
AWB4MUROE/2,HUB_ORADEA,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 00:50:53 EET 2026
AWBGD2JI/1,HUB_TIMISOARA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBGD2JI/2,HUB_TIMISOARA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWB21EY2D/1,HUB_TIMISOARA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWB21EY2D/2,HUB_TIMISOARA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBF8B9RN/1,HUB_TIMISOARA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBL6WY8P/1,HUB_TIMISOARA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:53 EET 2026
AWBCOEOJY/1,HUB_TIMISOARA,HUB_ARAD,HUB_ARAD,Fri Jan 30 00:50:53 EET 2026
AWBCOEOJY/2,HUB_TIMISOARA,HUB_ARAD,HUB_ARAD,Fri Jan 30 00:50:53 EET 2026
AWBZXTBL/1,HUB_TIMISOARA,HUB_ARAD,HUB_ARAD,Fri Jan 30 00:50:53 EET 2026
AWBZXTBL/2,HUB_TIMISOARA,HUB_ARAD,HUB_ARAD,Fri Jan 30 00:50:53 EET 2026
AWBZXTBL/3,HUB_TIMISOARA,HUB_ARAD,HUB_ARAD,Fri Jan 30 00:50:53 EET 2026
AWBFBVMTS/1,HUB_TIMISOARA,HUB_ARAD,HUB_ARAD,Fri Jan 30 00:50:53 EET 2026
AWBFBVMTS/2,HUB_TIMISOARA,HUB_ARAD,HUB_ARAD,Fri Jan 30 00:50:53 EET 2026
AWB5WWEZ/1,HUB_TIMISOARA,HUB_ARAD,HUB_ARAD,Fri Jan 30 00:50:53 EET 2026
AWBIY8N4M/1,HUB_TIMISOARA,HUB_ARAD,HUB_ARAD,Fri Jan 30 00:50:53 EET 2026
AWBIY8N4M/2,HUB_TIMISOARA,HUB_ARAD,HUB_ARAD,Fri Jan 30 00:50:53 EET 2026
AWBTGFW2/1,HUB_CRAIOVA,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 00:50:53 EET 2026
AWBTGFW2/2,HUB_CRAIOVA,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 00:50:53 EET 2026
AWBY30I26/1,HUB_CRAIOVA,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 00:50:53 EET 2026
AWBVDYAZ/1,HUB_CRAIOVA,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 00:50:53 EET 2026
AWBI58N/1,HUB_CRAIOVA,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 00:50:53 EET 2026
AWBI58N/2,HUB_CRAIOVA,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 00:50:53 EET 2026
AWB2XVWY/1,HUB_CONSTANTA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:50:53 EET 2026
AWBG6CQBQ/1,HUB_CONSTANTA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:50:53 EET 2026
AWBG6CQBQ/2,HUB_CONSTANTA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:50:53 EET 2026
AWBG6CQBQ/3,HUB_CONSTANTA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:50:53 EET 2026
AWBY7V3HI/1,HUB_CONSTANTA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:50:53 EET 2026
AWBY7V3HI/2,HUB_CONSTANTA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:50:53 EET 2026
AWBAJ44F/1,HUB_CONSTANTA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:50:53 EET 2026
AWBAJ44F/2,HUB_CONSTANTA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:50:53 EET 2026
AWBAJ44F/3,HUB_CONSTANTA,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 00:50:53 EET 2026
AWB27IPT1N/1,HUB_BACAU,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 00:50:53 EET 2026
AWB27IPT1N/2,HUB_BACAU,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 00:50:53 EET 2026
AWB6F0XCS/1,HUB_BACAU,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 00:50:53 EET 2026
AWB6F0XCS/2,HUB_BACAU,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 00:50:53 EET 2026
AWB6F0XCS/3,HUB_BACAU,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 00:50:53 EET 2026
AWBZCAAC/1,HUB_BACAU,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 00:50:53 EET 2026
AWB4Y8RSD/1,HUB_BACAU,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 00:50:53 EET 2026
AWBO1V68R/1,HUB_BACAU,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 00:50:53 EET 2026
AWBO1V68R/2,HUB_BACAU,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 00:50:53 EET 2026
AWBO1V68R/3,HUB_BACAU,HUB_CLUJ,HUB_CLUJ,Fri Jan 30 00:50:53 EET 2026
AWBKKSXCJ/1,HUB_PITESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:54 EET 2026
AWBKKSXCJ/2,HUB_PITESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:54 EET 2026
AWB3RW6E/1,HUB_PITESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:54 EET 2026
AWB3RW6E/2,HUB_PITESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:54 EET 2026
AWB3RW6E/3,HUB_PITESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:54 EET 2026
AWBCTKLPI/1,HUB_PITESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:54 EET 2026
AWBCTKLPI/2,HUB_PITESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:54 EET 2026
AWBQM7WEIC/1,HUB_PITESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:54 EET 2026
AWB808PVM/1,HUB_PITESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:54 EET 2026
AWB808PVM/2,HUB_PITESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:54 EET 2026
AWB808PVM/3,HUB_PITESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:54 EET 2026
AWB825DNC/1,HUB_BUCURESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:54 EET 2026
AWBYWLOQ/1,HUB_BUCURESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:54 EET 2026
AWBYWLOQ/2,HUB_BUCURESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:54 EET 2026
AWB1HI7KC/1,HUB_BUCURESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:54 EET 2026
AWBVFD693/1,HUB_BUCURESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:54 EET 2026
AWBH7FAMJ/1,HUB_BUCURESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:54 EET 2026
AWB1GEVIN/1,HUB_BUCURESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:54 EET 2026
AWB1GEVIN/2,HUB_BUCURESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:54 EET 2026
AWB1GEVIN/3,HUB_BUCURESTI,HUB_SIBIU,HUB_SIBIU,Fri Jan 30 00:50:54 EET 2026
AWBCMV0RD/1,HUB_BUCURESTI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:54 EET 2026
AWBCMV0RD/2,HUB_BUCURESTI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:54 EET 2026
AWBMTKCU/1,HUB_OTOPENI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:54 EET 2026
AWBMTKCU/2,HUB_OTOPENI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:54 EET 2026
AWB7IR1G/1,HUB_OTOPENI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:54 EET 2026
AWBPJ28VQ/1,HUB_OTOPENI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:54 EET 2026
AWBPJ28VQ/2,HUB_OTOPENI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:54 EET 2026
AWBPLDQ9G/1,HUB_OTOPENI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:54 EET 2026
AWB568JWI/1,HUB_PLOIESTI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 00:50:54 EET 2026
AWBHEOZJX/1,HUB_BUCURESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBHEOZJX/2,HUB_BUCURESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBB8QMFI/1,HUB_BUCURESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBB8QMFI/2,HUB_BUCURESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBH9Z78/1,HUB_BUCURESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBZ9WB8G/1,HUB_PLOIESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBZ9WB8G/2,HUB_PLOIESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBZ9WB8G/3,HUB_PLOIESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBX2C39M/1,HUB_PLOIESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWB1V29GI/1,HUB_PLOIESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWB1V29GI/2,HUB_PLOIESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBL7P26W/1,HUB_PLOIESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWB4OBHXO/1,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBX1AXNI/1,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBX1AXNI/2,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBH622PN/1,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWB9N037B/1,HUB_BUCURESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWB9N037B/2,HUB_BUCURESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWB9N037B/3,HUB_BUCURESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBO2JLZC/1,HUB_BUCURESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWB5NVRHA/1,HUB_BUCURESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWB5NVRHA/2,HUB_BUCURESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBGEV8O8/1,HUB_PLOIESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWB9L4JUO/1,HUB_PLOIESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBLQ6F67/1,HUB_PLOIESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBLQ6F67/2,HUB_PLOIESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBLQ6F67/3,HUB_PLOIESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWB9IEK9BP/1,HUB_PITESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWB9IEK9BP/2,HUB_PITESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBGDS8KB/1,HUB_PITESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBSWVHP/1,HUB_PITESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBSWVHP/2,HUB_PITESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBSWVHP/3,HUB_PITESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBUL04NB/1,HUB_PITESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBUL04NB/2,HUB_PITESTI,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBXR05FR/1,HUB_SIBIU,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBXR05FR/2,HUB_SIBIU,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBV2O76/1,HUB_SIBIU,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBV2O76/2,HUB_SIBIU,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBV2O76/3,HUB_SIBIU,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBP6VMAP/1,HUB_SIBIU,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBP6VMAP/2,HUB_SIBIU,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBP6VMAP/3,HUB_SIBIU,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBY88UPO/1,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBY88UPO/2,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBY88UPO/3,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBJ4U0BU/1,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBDZUTY/1,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBDZUTY/2,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWBDZUTY/3,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWB01CQXW/1,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWB01CQXW/2,HUB_CONSTANTA,HUB_OTOPENI,HUB_OTOPENI,Fri Jan 30 00:50:54 EET 2026
AWB3BC7E/1,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:50:54 EET 2026
AWB3BC7E/2,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:50:54 EET 2026
AWB3BC7E/3,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:50:54 EET 2026
AWBHN3Y9E/1,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:50:54 EET 2026
AWBHN3Y9E/2,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:50:54 EET 2026
AWBHN3Y9E/3,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:50:54 EET 2026
AWBWCZCU5/1,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:50:54 EET 2026
AWBAD93BJ/1,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:50:54 EET 2026
AWBAD93BJ/2,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:50:54 EET 2026
AWB856WO2/1,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:50:54 EET 2026
AWB856WO2/2,HUB_BUCURESTI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 00:50:54 EET 2026
